reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
"Wonderful, traditional village taverna in beautifully sleepy Zola.","I can't tell you much because I don't want lots of people to go there and spoil it all. But, to be fair to the taverna and for business I need to be less selfish!
I love this warm, welcoming taverna and the food is simple but delicious. The service is very efficient and perfectly friendly and helpful. In fact, you are all so welcoming we feel like firm friends every time and year we visit!
We enjoyed another year of great food, drink and memories at Stou Tsagkari. Efharisto kai 'diolch'. :) Hope to see you again soon.
Jan, Gav & Cian",Date of visit: August 2019,Stou Tsagkari,4,"Cephalonia, Greece"
"Great day out, lovely people and memories for some time to come.","Superb and chilled out. Adventures to secluded beaches, caves and underwater caverns. Jumping from seriously big boulders into perfectly blue waters. Watching the 'catch' reeled in - fascinating and hypnotic! The guys are so accommodating and friendly - I hope this continues to be such a success for you both, K&D.
Thanks for the best day. x",Date of experience: August 2019,Kefalonia Fishing Tours,4,"Cephalonia, Greece"
Stunning,I'm not saying any more because everyone will come! But this place is still a relative sanctuary for such a large beach on a big island. That's all you're getting!,Date of experience: August 2019,Agia Kyriaki Beach,4,"Cephalonia, Greece"
So lovely to be back this month!,"Always excellent service, delicious meals and friendly and laid back atmosphere. We made the effort to drive 1/2 hour from where we were staying this year again, just to say 'hi' and enjoy. This is not only a convenient place to eat after a day at the famous Myrtos beach but the variety, good quality and tasty food is worth paying a visit for. We tend to avoid Myrtos at this time of year, but if passing through Divarata village or staying nearby the taverna is well worth a visit.
Many thanks to Anastasia and the team as always.",Date of visit: August 2019,Myrtos Taverna,4,"Cephalonia, Greece"
Bendigedig!,"We have been visiting The Ship for well over 25 years. It's a lovely friendly hotel catering for locals and visitors. Very unpretentious, welcoming atmosphere and great food. The hanging kebab was delicious! Thanks Alun and team for everything",Date of stay: April 2019,The Ship Hotel,4,"Aberdaron, United Kingdom"
Love it here,"Many thanks. Excellent simple food and cosy atmosphere. Friendly and welcoming. We have enjoyed every visit in our 3 week stay. Lovely chatting with you too, Sophia.",Date of visit: August 2017,Tsovolas Grill House,4,"Meganisi, Greece"
"Child away, adults out to play (on a monday!).",Great bit of food tonight - only had starters and sides but there's a new menu and things are looking good. We are locals but havent been for a while but the food is much better than it was for a while - just from tonight's experience anyway. Lovely night to sit outside and staff were friendly and attentive. Good on you Tyn. . Thanks all. X,Date of visit: June 2017,Tyn y Capel Inn & Restaurant,4,"Minera, United Kingdom"
Excellent is an understatement!,"Superb visit over new year. Stunning 'Residence' lodge with hot tub. Excellent customer service and delicious food and friendly service at the onsite restaurant 'The Terrace'.
We don't tend to take 'resort' breaks but wouldn't hesitate to book here again. This was also a great base location to explore much of Cornwall.
Many thanks to the team!",Date of stay: December 2016,Landal Gwel an Mor,4,"Portreath, United Kingdom"
Delicious!,"Delicious food, friendly service and relaxing atmosphere. Thanks to all for two lovely evenings spent at The Terrace (Dec/Jan).",Date of visit: December 2016,The Terrace Bar & Restaurant,4,"Portreath, United Kingdom"
Enjoyed our visit,"Much improved setting and food of late and we had a lovely meal there last week. Good choice on the menu. Only let down was the very long wait for our meals and it wasn't particularly busy. My son's burger was a little dry, perhaps because of this delay, however, the casserole, steak and lamb dishes that we had were beautiful and have therefore earned The Beeches an extra point from me! Staff were very friendly and helpful.",Date of visit: November 2016,The Beeches,4,"Gresford, United Kingdom"
