reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
Fabulous!,"With beautiful surroundings this site gives you peace and tranquility for your camping experience. The pitches are large and spacious, we stayed on ""Fern"", giving you plenty of room to feel as if you are alone camping in meadows. Each pitch is partly surrounded by hedgerows and juvenile willow hedging, making for good shelter and lovely sounds as the winds blow.
The fire pit and a plentiful supply of logs gives you the opportunity to enjoy sitting out late at night and with little or no light polution you can enjoy stargazing and appreciate the beautiful night sky.
The undercover table allows you to spend time outdoors no matter what the weather chooses to do.
Lee & Abi have not missed a detail! Recycling bins, food waste, wheelbarrow for carrying your water carrier and logs, axe for cutting kindling and of course the ""Diddy Little Shop"" in case you forget your firelighters, marshmallows or popcorn.
For families there is a great childrens playground, probably one of the best maintained ones I have seen.
For the dogs there are great meadows and woodlands to ramble and enjoy, one field allows the dogs to free run and enjoy their holiday too. Plenty of discrete dog ""poop"" bins meaning the whole area was exceptionally clean and cared for.
As we visited during Coronavirus problems, we were happy to enjoy our own showering and toilet facilities.
Lee & Abi have done a fantastic job of creating a feeling of cleanliness and safety in these uncertain times.",Date of stay: September 2020,COASTAL MEADOWS - AWARD WINNING CAMPING - CAMPFIRES - NR COASTAL WOOD & BEACHES,1,"Amroth, United Kingdom"
Fantastic day of fun,A great day full of fun and laughter! With time to explore Diaz Island swimming and paddle boarding Danny & Lisa worked hard to ensure everyone had a great day. Lunch was delicious with fresh fruit on offer throughout the day. Leaving time in the afternoon for some great sailing. Thank you Danny & Lisa!,Date of experience: September 2019,IraklisSailing,1,"Cephalonia, Greece"
Best cakes!,"Lovely location and a very welcome rest after exploring The Castle!
Your made very welcome and to enjoy The cakes. They are simply delicious!",Date of visit: May 2019,Kastro Cafe,1,"Cephalonia, Greece"
A perfect day,"From the minute you board you enjoy the very best of Greek hospitality!
Lovely coffee and homemade cake, what better way to start the day.
Beautiful day sailing, fishing, swimming with the best lunch ever!
Michalis, Antonia and Hassan promise and certainly deliver a wonderfully memorable day.",Date of experience: May 2019,Fishing Tourism Kefalonia Michalis,1,"Cephalonia, Greece"
Great Evening,A great authentic restaurant with lovely food. The staff are busy but very welcoming giving a real sense of Kefalonian hospitality. The dancers were great fun and daring. Must do!,Date of visit: May 2019,Zorbas Restaurant,1,"Cephalonia, Greece"
Sunday evening take away for 2,"Fast and efficient ordering, prompt delivery.
The food was fantastic! Tasty and piping hot.
All in all great food, great service and brill value for money!",Date of visit: December 2018,Saagor - Fine Indian Cuisine,1,"Penarth, United Kingdom"
A real jewel in Kefonias crown,"From the moment we arrived we were made to feel so welcome. From the lovely Rosemary scented gardens and the authentic charm to the genuine Greek hospitality this little gem of a hotel has it all. Supra Stella cooks some amazing local specialities whilst Labros excels at his meat or fish barbeques. The fantastic VFM room rate is all you pay, there are no hidden extras to pay for. If you are wanting authentic Greek hospitality, great food and peace and serenity this place has it. See you next year.",Date of stay: September 2018,Hotel Dendrolivano,1,"Cephalonia, Greece"
Day of fun and laughter,"Fabulous day spent with Danny & Lisa, such great hosts.
A gentle morning cruise enjoying sights and sounds. The mud experience is certainly not something you find every day in Kefalonia but great fun!
Lovely lunch on board before enjoying the afternoon winds and making sail. Nothing better than a peaceful afternoon listening to the sails and shared with great people.
Thank you Danny & Lisa it was a perfect day!",Date of experience: September 2018,IraklisSailing,1,"Cephalonia, Greece"
Lovely weekend,"Lovely site located a short but tough walk from a peaceful secluded beach. Very busy due to a swim/cycle/run event taking place locally. The staff worked really hard to maintain cleanliness in the on site facilities, pity some families can't ensure their children do the same. There was also a school from Bolton on site. The head teacher should be very proud of those boys, they were polite and extremely well behaved. Very warm welcome on arrival and nice to be able to choose our own pitch. Although lovely that the on site shop supports local goods, it would be nice to be able to buy more mainstream items without needing to travel off site.",Date of stay: July 2018,Trevayne Farm Caravan and Camping,1,"Saundersfoot, United Kingdom"
Lovely weekend on a happy site!,"From the moment of our arrival we were made to feel really welcome!
Lovely clean site with loads of room for our 4 grandchildren to play and roam safely.
We had an issue with a large group being very noisy late, but it was handled quickly, tactfully and efficiently with very sincere apologies offered.
All the management and staff were constantly on hand if only for a chat.
Lovely touch having the bar for a ""sundowner"", pity it was closed Saturday evening as we were leaving Sunday morning. Great to have the firepits for a lovely glowing fire into the evening.
Thank you all very much, hope to see you again very soon.",Date of stay: June 2018,Heritage Coast Campsite,1,"Monknash, United Kingdom"
Great little bar and cafe,"Lovely little snug bar and cafe, a real bonus ion this lovely family site!
Very happy and friendly management and staff happy to oblige.",Date of visit: June 2018,Teddy’s Espresso Bar & Kitchen,1,"Monknash, United Kingdom"
Lovely day but,"Lovely day with family wandering around and enjoying our heritage. Curator staff lovely, very knowledgeable and happy to educate. Still waiting for ""The Vulcan""? Wonder how long before we can enjoy that too. Downside to the visit was how unreasonably expensive basic food and drink was. The shop doesn't really cater for ""pocket money"" budgets either. Tip... take your own food and drink and a secret stash of children's goodies.",Date of experience: April 2018,St Fagans National Museum of History,1,"Cardiff, United Kingdom"
Fantastic Day,"A fabulous day spent on board enjoying the stunning coast and sea of Cephalonia. Stopping to swim, snorkel and enjoy the therpeutic mud, very good for the skin I was told. All the equipment you could need was provided on board. Great lunch! Danny & Lisa are fantastic hosts and amazing company. You really need to experience this fantastic day.",Date of experience: September 2017,IraklisSailing,1,"Cephalonia, Greece"
Final nights dinner,What a smashing place to enjoy great food in lovely comfortable surroundings. Lovely enthusiastic staff. The most comfortable chairs of any restaurant I visited.,Date of visit: September 2017,Butler's House,1,"Cephalonia, Greece"
My favourite beach,"Always quiet and peaceful, no sunbeds, bars or music. Lovely clean clear water with beautiful soft sand. The perfect place to enjoy the glorious sunsets.",Date of experience: September 2017,Ammes Beach,1,"Cephalonia, Greece"
My favourite Taverna,"Wonderful family taverna. Fantastic simple local food well cooked and delicious, and not over priced as some other ""touristy"" places in the area. Lovely friendly staff who made us feel welcome each and every time we visited. The Taverns name is a lovely mantra to live by ""While I breath I hope"". See you next year!",Date of visit: October 2017,Dum Spiros Spero Restaurant,1,"Cephalonia, Greece"
Very disappointed,"Recommended by someone on Kefalonia Unplugged we looked forward to our visit. Had the days special of chicken. It was very poor! Sadly I thought it to be overpriced. Staff were attentive in a ""doing their job"" way. But I left feeling anonymous. Pity! as it promised much and delivered little.",Date of visit: October 2017,O Milos,1,"Cephalonia, Greece"
Brilliant Traditional Fishing Trip,An amazing day with Mikalis Antonia and Mustafa! From bringing in the nets to cleaning them to sitting and enjoying an amazing lunch of the freshly caught fish and lobster and traditional salads ... it is a day I will never forget. Thank you guys!,Date of experience: September 2017,Fishing Tourism Kefalonia Michalis,1,"Cephalonia, Greece"
Stunning Park,"Beautiful park with well maintained pathways. Very child and dog friendly. Plenty of parking in a clean tidy car park. The cafe and staff are lovely, however, the menu needs a little work.",Date of experience: September 2017,Bryngarw Country Park,1,"Bridgend, United Kingdom"
Quaint & Charming,"Small, friendly and charming building a stones throw from the Castle. It's age does mean it's a rather quirky establishment with tiny narrow stairs and doors. Very warm welcome on arrival.
Room was tired and in need of some TLC but more than adequate for our needs. Lovely fresh white bedding although some of the towels need replacing. The floor was ""undulating"" in places that made for an eventful trip to the bathroom in the middle of the night.
Breakfast was freshly cooked and tasty using good quality products. The staff were extremely friendly and welcoming.",Date of stay: August 2017,The Woodfield Arms,1,"Chepstow, United Kingdom"
Motown Night,"Fabulous scenic venue for an open air concert. Great stewarding, ample standing room with ample specified seating areas. Served quickly at bars though prices, as with all events like this, we're expensive.",Date of experience: August 2017,Chepstow Castle,1,"Chepstow, United Kingdom"
Devils in the detail,"Lovely welcome on site with large pitch areas. Grass and borders kept neat and tidy. Each field had their own shower and toilet block although at busy times I can see that there could be a problem as on our field there were just 2 toilets and showers with an additional family/disable one. Superficially clean, but thorough cleaning could be improved. Not a major problem though just details. The shop is well stocked and reasonably priced. The animal walk is a lovely extra, it was nice to be woken by the donkeys braying. In general a good inexpensive site.",Date of stay: August 2017,Lleithyr Farm Carvan and Camping Holidays,1,"St. Davids, United Kingdom"
Great little Gem!,"1st visit with a friend for some ""catch up time"" with a friend. Made to feel very welcome! I've seen some rotten reviews and can honestly say I did not encounter any of the issues previous reviews met with. Although a Tuesday night it was still busy but we did not have to wait for long for our fabulous food. My Cypriot Salad was FAB! Even iF there had been a long delay waiting for food it was worth it. Besides which those familiar with eating ""Greek"" know that if you are impatient to get your food..... you really don't have enough time to properly enjoy and savour the Greek experience. Well Done Hellic Eatery I will definately be returning!",Date of visit: February 2017,The Hellenic Eatery,1,"Cardiff, United Kingdom"
Beautiful Family Run Hotel,"From the moment we arrived the welcome was as big as the view. Lovely welcoming fast check in. Our cases were whisked off to our room while the owner, Billy gave us his welcome chat. Our room was lovely, all rooms have sea view, lovely large balcony on which to enjoy the sun rise. Our room and indeed everywhere around the hotel was immaculately clean with some pretty decor. Every single member of staff were efficient, friendly and good fun to be around. Particularly Yanni the resident entertainer (that should read barman, but he is so much more than a barman) brought everyone together in the evenings making for some great company and good fun. We were sad to leave but will return next year for more of the same. We'll done Billy & Barbara you have a great hotel and a fantastic team!",Date of stay: September 2016,Pelagos Bay Hotel,1,"Cephalonia, Greece"
Traditional Family Run Taverna,"Such a pleasure to find this little gem! Dimitri and Anastasia make you feel your being welcomed into their home. Fantastic home cooked food. Daily specials that you know will be ""Special""! No red neon flashing lights as seems to be the new trend in Skala but good food good company and a peaceful enjoyable evening.",Date of visit: September 2016,Socrates Taverna,1,"Cephalonia, Greece"
Big Macs Wholly Soul Band,"We stayed following a great night of live music with the above band. The 3 course meal was hot, fresh and ample portions. Dan and his young team were friendly, helpful and enthusiatic. Well Done guys!
Our room was small and dated but had a fabulous view over the gardens and hills beyond. Really poor quilt and pillows, although linen was beautifully clean. Bathroom again small but perfectly acceptable. The shower over the bath not the best but had plenty of piping hot water. Lovely large fluffy white towels. Any of the minor faults were unerstandable ""quirks"" of the beautiful old building. The jewel in the Crown of this hotel is definately the young team of staff!",Date of stay: August 2016,Maes Manor Country Hotel,1,"Blackwood, United Kingdom"
Excellent welcome with great food and drink,"Frequently visit ""The Harriers"" my local! Can always rely on a great welcome from Stacey and her staff. Good range of beers, wine and spirits. The ""Brains"" food menu is excellently served but the ""specials"" are fabulous, lovely warming ""comfort food"".
Well done all!",Date of visit: January 2016,The Merrie Harrier,1,"Penarth, United Kingdom"
Fabulous Holiday at Fabulous Hotel,"Having booked our holiday quite some time ago we were getting very concerned after reading some very unpleasant reviews. My conclusion? Some people just love to moan about absolutely nothing or minor things.
On arrival we were greeted by a lovely young lady at reception, welcomed with a drink and escorted to our room by ""Buggy"" with a charming driver who spent time showing us around before arriving at our room. Great guy! Every time we encountered him during our stay he acknowledged us with a very cheery greeting.
Our room was a Bungalow with limited sea view, but an absolutely smashing location. It was large, cool and spotlessly clean (lovely Elafonifi)she took great care of us all week and works extremely hard! The air con worked really well and maintained a lovely cool atmosphere for us the whole holiday.
The restaurant was very busy but everyone took the time and trouble to speak if spoken to. The food was fresh, hot, plentiful, varied and of very good quality.
The main bar was OK there was a gentleman there that wasn't always very personable, but then we can all have ""Off Days"". The theatre bar and Calypso bar were fab. Doris & George seemed to make it their mission to make us over indulge on alcohol and we did!. Word of warning alcohol measures are generous to say the least.
The animation team are probably one of the very best I have ever encountered, Simone, Tony, Yuri, Mariella, Vicki, Mauro what can I say??? they are a fantastic bunch of energetic youngsters who strive to give you an amazing time. Their interpretation of the Lion King was stunning. Simone even took the trouble to find a Sports Bar for us to watch the rugby as we felt the hotel bar was maybe a bit inappropriate for 2 enthusiastic ""Welshies"" when playing England. Thank you very Much Simone! You should be very proud of your team!
The grounds are beautifully maintained and very pretty for an early morning or evening stroll. Even the gardeners took the trouble to chat.
The general manager seemed to always be around (Does he ever have a day off? I suspect not)
We celebrated our wedding anniversary and my birthday whilst there and was very touched to find cakes, chocolates and champagne set out in our room on the their respective days. I was very touched by this gesture.
I had a fantastic holiday and hope that people contemplating this hotel look beyond the spiteful and unfair criticisms made. You will never find the ""All Perfect Hotel"" but this could well compete for that title.
Thank you all very much for an mazing holiday!!!",Date of stay: September 2015,Iberostar Creta Panorama & Mare,1,"Crete, Greece"
Better places to visit than here,Though a fair way away from our hotel we did visit it briefly. we found it to be decidedly sccruffy & grubby and didn't make a return trip.,Date of experience: November 2014,Kardamena Beach,1,"Kós, Greece"
