reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
Beautiful new hotel - Excellent staff,"The hotel is new, the rooms are super clean, the swimming pool on top floor really nice (if the water on the pool was warmer, it would be perfect). Breakfast is optional and rich, you have to wait more local foods than international products. Above all, the staff is very very polite, ready to help you anytime and for anything you need. Special thanks to Aim (the lady on front desk)... she did her very best to assist us during our stay with useful tips and a big smile :)",Date of stay: January 2019,The Quarter Ari by UHG,1,"Bangkok, Thailand"
Very nice place & food,We visited this nice restaurant at the end of August. It's a beautiful garden-restaurant with really nice food and good service. We really enjoyed it!,Date of visit: August 2017,To Petrino,1,"Milos, Greece"
SuperB,"The most elegant restaurant in Pollonia, by far! Sushi & all dishes we tried were amazing... bravo to the staff!",Date of visit: August 2017,Hanabi,1,"Milos, Greece"
Wow!,"We visited this small restaurant 3 times in August and it was more than great! Location, service and food was excellent. I fully recommend it!!!",Date of visit: August 2017,Rakomelo,1,"Milos, Greece"
Top traditional experience,"If you like to spend some hours with the pure local people (fisherman + his wife) doing an unusual super experience.. this is for you! We spent a day with Nikos and his company and we will never forget it. Tour around three islands, fishing, swimming, just perfect. It's not luxury, it's pure Cycladic and you will love it!",Date of experience: August 2017,Milos Fishing Experience,1,"Milos, Greece"
Too bad service,"It's a shame. Nice restaurant, nice food, nice pace.. but the service was so bad. Hope the owner see this message and do something quickly, it's a shame.",Date of visit: March 2017,Melilotos,1,"Athens, Greece"
Πολύ καλό!,"Επισκεφτήκαμε πρόσφατα αυτό το ξενοδοχειο και πραγματικά άξιζε! Το δωμάτιο ήταν ζεστό και όμορφο, το προσωπικό super φιλόξενο, το πρωινό καταπληκτικό και οι υπηρεσίες ευεξίας μοναδικές! Πραγματικά ήταν μια ευχάριστη έκπληξη και το προτείνουμε ανεπιφύλακτα!!",Date of stay: December 2016,Boutique Hotel Skamnos Arachova,1,"Arachova, Greece"
Πολύ καλό!,"Απλό, ευχάριστο, πολύ καλό σερβις, πολύ καλό φαγητό! Σε κερδίζει από την πρώτη στιγμή! Δοκιμάστε παιδάκια προβατίνας! Μπράβο σε όλους",Date of visit: December 2016,Babis,1,"Arachova, Greece"
Καταπληκτικό!,"Το σέρβις άψογο, οι τιμές σωστες, η γεύσεις υπέροχες!!! Μπράβο σε όλους, πολύ αξιόλογο μαγαζί, το προτείνουμε",Date of visit: December 2016,Mavro Provato Melissia,1,"Melissia, Greece"
Όλα υπέροχα!,"Ζεστό μαγαζί, σωστό σέρβις, σωστές τιμές, πολύ νόστιμα πιάτα. Πολύ καλή προσπάθεια, μπράβος σας! Προτεινόμενο",Date of visit: October 2016,lira100,1,"Alimos, Greece"
Perfection!,"Small cute Italian restaurant with amazing food and salads. Everything was so delicious, especially the pasta. Bravo to the staff, polite and professionals. Everything was great, it's super recommended!",Date of visit: October 2016,La Gratella Athens,1,"Chalandri, Greece"
