reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
The best of trips with super-friendly hosts. 100% recommended,"This was definitely the highlight of our wonderful fortnight in beautiful Kefalonia. We had the best of days; watching the fishing nets being recovered (and the myriad of different, and as we found out, tasty species), seeing the sea turtles around the fish farm, swimming and snorkelling at the White Cliffs beach and Vardiani Island (both only accessible by boat), and eating the finest of freshly caught and prepared food, all washed down with local wine and tsipouro. Maria and Captain Gerasimos were so friendly and welcoming, explaining how the food was prepared, and taking time to answer all of the questions we had about Kefalonian life. We also had the delights of Maria's very friendly young daughter to entertain us. We are a family of four including two adult, 18 and 20 year old daughters, who all thoroughly enjoyed our fabulous trip.",Date of experience: August 2020,Poseidon Fishing Tourism Kefalonia,4,"Cephalonia, Greece"
Fantastic seafood,"Our first evening in Kefalonia saw us venture down to Xi Beach to Nisoi Vardinoi. We were seated at the front edge of the terrace, with stunning views across the beach to Vardiano. The service was good, if lacking a smile and being rather brusque. We started with cheese on fire (the theatre of flaming cheese was fabulous), peppers stuffed with feta, feta and honey and hummus and pitta. All four starters were lovely. As were the mains; Shrimp Sagnaki with ouzo, Fisherman's Pasta, Fisherman's Rice and Shrimp Pasta. We were not able to face a pudding but a lovely touch was the complimentary Greek yoghurt and fig jam to cleanse our pallette. A lovely experience.",Date of visit: August 2020,Nisoi Vardianoi Estiatorio Mezedopoleio,4,"Cephalonia, Greece"
Great food and drink with super-friendly service,"Our rental car satnav took us on a tortuous journey along roads that barely existed to get to Ladokolla Stin Plagia. All we can say is that it was worth the effort. Why? The setting is superb overlooking the beautiful Ionian Sea where the sun was to set whilst we enjoyed the food. The food - was out of this world; We had wonderful salads, freshly baked bread and grilled cheese with marmalade to start. Exquisite. We then had a variety of mains which again were of the highest quality - oven-baked chicken, local spicy sausages and Kefalonian meat pie. All followed by honey and sesame seed doughnuts, which we had to make room for! But to top everything off, the service was so friendly. We were made to feel welcome from the off, with everyone going out of their way to offer smiles, advice about what to eat and to discuss the history of a mutual interest: Manchester United. I will keep my promise to think about the lovely people in this wonderful corner of Kefalonia, drinking a glass of Greek red wine whilst watching the Red Devils play in the Champions League next season and hopefully beyond.",Date of visit: August 2020,Ladokolla Stin Plagia,4,"Cephalonia, Greece"
Great way to start our holiday,"Due to coronavirus fears, we booked into the Escape Lounge prior to flying to Kefalonia, hoping for more space and a safer environment.
We were not disappointed. We were quickly checked in, seated at a reserved table and provided with good quality food albeit from a limited choice. Portion sizes were good. Drinks were refilled promptly.
Lovely staff especially Val.
We would definitely use it again.",Date of experience: August 2020,Escape Lounge,4,"Stansted Mountfitchet, United Kingdom"
18th Birthday Celebration,"We have been keen to visit the Ale House Kitchen since it opened so were delighted when our youngest daughter chose it for her birthday meal last night. There were six of us and we are all delighted with our visit. The decor, drinks selection, and general ambience was spot on. The food options offered are good and the quality when prepared is excellent. And finally, the service; the two young ladies who waited on our table were friendly and attentive. We thoroughly recommend the Ale House Kitchen and will return soon.",Date of visit: January 2019,The Ale House Kitchen,4,"Ramsey, United Kingdom"
"Outstanding Fayre, Wonderful Service","We were looking to find somewhere pleasant to eat whilst our daughters attended a concert by All Time Low at the nearby Alexandra Palace. A 20 minute walk through a snow blizzard saw us arrive at Tomo where we were made to feel really welcome from the off.

The restaurant is not big but the tables are set so you are not on top of people at neighbouring tables. We would recommend booking as there was not a free table, which is to be expected on a Saturday evening.

The food was delicious - we started with antipasti which was a wonderful mix of flavours and textures. My wife ordered the special pizza, unusually with smoked salmon as a topping. It looked, and she said, tasted wonderful. I had the meat calzone and was presented with a huge pizza which was divine. The base of the pizzas were wonderful and light.

The wine and beer selection was excellent too. Owing to the portion sizes we did not have any appetite for pudding but they looked lovely. I just about managed an lovely affogato and my wife a cognac.

So, I apologise in advance for the play on words but, whilst our daughters were enjoying All Time Low, we were very much having an All Time High at Tomo! A lovely restaurant, wonderful service and truly magnificent food which we unreservedly recommended.",Date of visit: March 2018,Tomo Pizzeria & Restaurant,4,"London, United Kingdom"
Great Pizza,"We arrived in Davenport after a long journey from the United Kingdom armed with recommendations aplenty. One place which came highly recommended was Mia Pizza and we were not disappointed. As soon as we had emptied the hire car of luggage and pointed the four teenagers in our party towards the lovely pool, we headed off to Mia for, unsurprisingly, pizza!

The pizzas, as you would expect, were freshly cooked to order, not quickly but not the wait was not too long either. They tasted sublime washed down by a couple of cool Buds (obtained from Publix next door) sat by the pool to start our holiday off the right way.

The service was friendly and efficient and the pizza was very good value for money. We will go back to Mia Pizza on our next visit to Orlando.",Date of visit: May 2015,MIA Pizza,4,"Davenport, Florida"
Superb Restaurant Found Completely By Chance,"My family and I (ages ranging from 12 - 69) happened across this restaurant in late October 2013, much like the previous reviewer, completely by accident. We are very pleased that we did. The restaurant itself is well decorated and we were greeted by a very friendly host. The salad bar was well stocked with fresh, tasty produce and the main meal was served reasonably promptly. Having eaten at similar restaurants (in Bruggen and Hardt) the standard had been set high but the Croatia Restaurant did not fail to deliver.

The food and service was outstanding and we were made to feel very welcome. My attempts to converse in (limited) German also appeared to be welcomed.

Overall I would whole-heartedly recommend Restaurant Craotia to anyone staying in or visiting the area. We will certainly be back.

I have only marked the atmosphere as 4/5 as there was only one other table in use when we visited.",Date of visit: October 2013,Restaurant Croatia,4,"Heinsberg, Germany"
"Best Greek Food Ever, Anywhere!","We had an overnight stay in Luxembourg City in the Summer and were fortunate to find the Restaurant Grec Athena. What a find! The service was brilliant with the hosts speaking English to a high standard.

Once seated at our comfortable table in a large dining area we were served reasonably priced drinks. The menu offered a wide choice.

The food was fantastic - my wife and I selected the Kleftiko which was exceptional. I am fortunate to have been to Greece and Cyprus with the food served at the Grec Athena rivalling anything from the East Mediterranean. Our daughters chose one of the Assiettes each and, too, were not disappointed.

In short, if you find yourself in Luxembourg, you MUST visit the Grec Athena - you will not be disappointed. I would estimate that it was a 10 minute walk from the City centre.",Date of visit: August 2013,Athena Restaurant Grec,4,"Luxembourg City, Luxembourg"
Fantastic Accomodation and Location,"We spent a wonderful 13 nights at the Holbinger Alm in August 2013.

Apartment - The apartment (Unterberg) is on the first floor with a large balcony affording stunning views across to the mountains bordering Austria. It was immaculately clean with plentiful supplies of laundry. The bedrooms were light and airy with insect-proof nets allowing windows to be left open. The kitchen was very well stocked which could only be improved by a combi-oven/oven instead of the microwave. The lounge was well furnished with a TV offering a large number of channels, including a couple of English news channels.

Location - Superbly located allowing easy access to Berchtesgaden, Salzburg, Bad Reichenhall, Munich/Dachau and wider Bavaria. We visited Schloss Neuschwanstein, Schloss Linderhoff and Schloss Herrenchiemsee as well as a trip around the Austrian Tirol. Ample free parking is available.

Host - Krista was a fantastic host offering advice and regular changes of linen (and sweets/chocolate!) She kindly offers a service to stock your apartment with food and drink ready for your arrival. This was very welcome for us as we arrived on a Sunday which finds all supermarkets in Germany and Austria closed.

Value - Amazing value for money. We would love to visit again.",Date of stay: August 2013,Hoelbinger Alm,4,"Anger, Germany"
