reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
This is not Briyani,We ordered 3 different briyani. None of them are cooked properly. Meat was hard and rice was dry. I m not referring to flavour which was not there too.,Date of visit: October 2020,Mr Biryani,1,"Singapore, Singapore"
Nice place to go with family,"Its a place you can go with your family including kids and parents. Everyone will something for them cheese cake, cakes, pasta, soup, slad, sandwich and non alcoholic drinks. Its not a must eat restaurant but definitely hang out for a family",Date of visit: February 2020,Mary Grace,1,"Luzon, Philippines"
Favourite everyday coffee and bakery place,All of us will find sometging we like. Thoughtfully desined menu. Good sandwiches and breads. I go for coffee and sandwich. Never got bored of this place,Date of visit: May 2019,Holey Artisan Bakery,1,"Bangkok, Thailand"
Fine dining indian,We liked the food and their presentation. All the dishes we ordered was full of flavours and authentic,Date of visit: November 2019,Kebabs & Kurries,1,"Bangkok, Thailand"
Authentic indian with modern plating,I brought my indian friends who recently got married. They loved the food and they found dining at kebabs and kurries was special.,Date of visit: March 2019,Kebabs & Kurries,1,"Bangkok, Thailand"
Charles Bridge,We went with out any plan but to just hang out. This bridge has a positive vibe and it was so much fun watching birds and walking around the bridge.,Date of experience: December 2018,Charles Bridge,1,"Prague, Czech Republic"
Perfect dinner at Prague,"Our hotel recommended this place as one of the must eat restaurants in old town. We tried the traditional Fried cheese, Duck leg, Hot wine and lamb tartare. All of them were really good. Service by frank was impeccable.",Date of visit: December 2018,Potrefena Husa Narodni,1,"Prague, Czech Republic"
Eastern Thai Cuisine,I went here after a friend recommended this place. I love curries. We tried steamed seabass with curry. It was outstanding and will go there for sure. They have a good bar and table set up. Initially i thought it was just a neighbourhood restaurant and went at 5pm. They said they have bookings from 6pm and asked me to finish by 6pm.,Date of visit: October 2018,Sri Trat Restaurant & Bar,1,"Bangkok, Thailand"
Boutique Hotel at its best,I went to delhi for couple of days. I wanted to stay in a good neighbourhood instead of commercial location. New Haven hotel is a boutique hotel. Extremely friendly staff with attentive service made my stay comfortable and good breakfast too. Rooms are quite big for the price i paid. Its rare to find such place which are real value for money in a four star hotel,Date of stay: September 2018,Capital O 28618 New Haven Hotel,1,"New Delhi, India"
Great food and Great Experience,We went for early dinner. This is not our first time but staff made it special especially Chef Watchara (kai) made delicious live teppanyaki for us and entertained us with great sense of humour. Service staff Ms. Tuck took care us attentively. Overall a great experience and definitely going back.,Date of visit: September 2018,Benihana at Avani Atrium,1,"Bangkok, Thailand"
Peace Heaven,We went with family to pray. It was a peaceful place. history of the place was even interesting. We were given free food by the soldiers. We were completely floored by the quality and service of the soldiers or volunteers. Amazing experience. It got me thinking the importance of sharing with others. Must go place,Date of experience: July 2018,Gurdwara Pathar Sahib,1,"Leh, India"
Paradise in Leh,"We stayed here for 2 days with family. You can call it a resort or a hotel. The owner has thought through well before building this place. Whoever is visiting leh, they need 2 days to acclimatize. When you land in leh, they say 24 hours but i recommend 48 hours with minimal pgysical activity. Thr last resort is a high end tent so you feel close to nature and the place will accelerate acclimatisation. Food is really out of the world. It is home cooked food which is rare to get. For exampls, they have home made pickle, organic honey and they ask your preference before preparing the food. I suggest you go with their recommendations as they know what to prepare for the climate",Date of stay: August 2018,The Last Resort,1,"Leh, India"
Highly recommended,"We visited hall of fame to pay tribute the kargil soldiers. Each story you read will break your heart in to pieces. When we left, we read "" we give our today for your tommorrow"". This will bring tears in to your eyes. Those who are not emotional will still find this place interesting as they have all the tanks, guns, vehicles used in the war.",Date of experience: August 2018,Hall of Fame,1,"Leh, India"
Small restaurant with 12 pax,"This is one of my favourite italian restaurant. Chef carlos takes order personally, cooks and serves. He uses only fresh ingredients. We have to make reservation in advance to avoid disappointment. Four cheese pizza, burrata, gnocci, classic tiramisu are my favourite. I would have been there atleast 8-10 times, food is tasty and consistent. Must go place if you love italian",Date of visit: July 2018,La Tana,1,"Bangkok, Thailand"
Buzzing Mall,"I have been living in bangkok for the last 2 years and i stay close to terminal 21, it must be one of the most visited malls by local and tourists. It has the buzz and always of full of people. They have a food court which also includes a michelin star restaurant from singapore. They have almost all cuisines in the food court and restaurant area. Almost all the clothes brand are there except zara and uniglo. Must visit place for shopping or window shopping. Pls check out the concierge service if you need any help/ power bank.",Date of experience: July 2018,Terminal 21,1,"Bangkok, Thailand"
Good Food,I have been a regular to peppina. Standerd and quality are really high and service is deterioting. I can understand slow service is expected if crowded but i went during lunch time and service was too slow,Date of visit: June 2018,Peppina,1,"Bangkok, Thailand"
My everyday thai restaurant,I have been going to jutharos last few months regularly. They have the regular tgai food in the menu and it is really good. They customise my food as we want. Food is consistent and yummy,Date of visit: June 2018,Jutharos,1,"Bangkok, Thailand"
Amazing trip with family,"We chose the fishing trip instead of the regular sunset tour. My wife and i were not sure if our 5yr old will enjoy but captain anthi and her team really took care of us and explained all the fresh catch to us. It was a great learing for all. Its a must do for kids too. We had so much of seafood. Anthi's crew members cleaned the same and cooked it to perfection. Food was awesome too. Octopus cleaning is not easy at all but they did so well. Fish, shrimp and octopus were all so fresh. I am the same seafood outside will cost you almost the trip cost. The trip is really worth the money and enjoyable experience",,Santorini Traditional Fishing Experience with transportation,1,"Santorini, Greece"
Restaurant run by a fisherman family,This restaurant is run by a fisherman family so the seafood is as fresh as it can get. I grew up near seaside so i dont like frozen or non fresh seafood. This place serves only the best fresh seafood. They accommodate your request if you have any preference in cooking style. We had crab and fish fry. All were awesome at a reasonable price,Date of visit: May 2018,Taverna Giorgaros,1,"Santorini, Greece"
Calm and quiet beach,"If you are in mykonos for 2-3 days, you can go to different beaches and this is one of the quiet beach",Date of experience: April 2018,Agios Stefanos Beach,1,"Mykonos, Greece"
Value for money and the view is out of the world,"This studio is in Agios Stefenos ( hill side). You have a sea view from your bed and balcony. This is quiet side of mykknos 15 mins from the town. Customer service is outstanding. Everything was perfect about this place, location, property, service. They have restaurants in 50meters too.",Date of stay: April 2018,Villa Elina suites and more,1,"Mykonos, Greece"
Good Food,"If you are staying in mykonos town or paradise beach side, you will not visit agios stefenos side. This is a good restaurant serves greek food. We ordered the regular greek dishes and really done well. Infact we were not hjngry at all but we ordered more as the food was good. There is also a light house near by you can visit",Date of visit: April 2018,Limnios Tavern,1,"Mykonos, Greece"
If you nees a hotel in transit,"We almost spend a day in transit as we did nt want to go to city. This hotel bas everything inside the airport jacuzzi, swimming pool, gym ( we did nt use any). They have full service menu to but we went down to the shopping area for food. Rooms are fantastic comfortable for a family with one kid",Date of stay: April 2018,Dubai International Hotel,1,"Dubai, United Arab Emirates"
Kerala Meals in chennai,"Nair mess has around 55-60 tables and it is almost full from 11.30am to 2pm even on weekdays. Such a crowded place managed well by the team with out compromising on customer service. Fish fry is out of the world. They only have meals during lunch time. It is simple and tasty. Prawn masala, Mutton fry, fish curry are good",Date of visit: March 2018,Nair Mess,1,"Chennai (Madras), India"
Good South Indian food,"This is the first time I tried velachery branch. I would have given 5 star had the food was as tasty as t nagar. I think they cook somewhere and bring it here so taste could be little different but it’s good. Picchu Pitts kozhi, kalakki, pallipalaam Mutton, nalli are a must try",Date of visit: March 2018,Hotel Junior Kupanna,1,"Chennai (Madras), India"
Kerala food at its best,"Restaurant has been serving tasty food. 5 star is for maintaining the consistency for atleast 6 years since I have been going there. Whole family serves you. TOP class customer service. Prawn fry, fish fry, goat curry and Mutton roast are a must try",Date of visit: March 2018,Premaas Cuisine,1,"Singapore, Singapore"
Best Chicken Roast and Pizza,Pepping does not have Long menu but what ever they have is really good. I have only tried the chicken and pizza and I order the same everytime I go. It’s outstanding,Date of visit: January 2018,Peppina,1,"Bangkok, Thailand"
Fastest way to commute in bangkok,I travel every week in and out of bangkok through suvarnabumi airport. It is the fastest and cheapest way to commute to and from airport. If you are going to sukhumvit. You can go phaya thai and take train to Asok. I Normally get down in makkasan ( phetchaburi MRT) and take taxi. Please remember to check the map as the station name changes depends on underground train or sky train.,Date of experience: March 2018,Airport Rail Link,1,"Bangkok, Thailand"
Everything at a reasonable price,"We went last week to do window shopping and realised how cheap it is buy any thing...stationery, toys, dress, sandals, shoes, rain coat, cap , wallet. Paints/brush ....everything",Date of experience: March 2018,Chinatown - Bangkok,1,"Bangkok, Thailand"
Best weekend market,I have been going here regularly. You will get stuff which are done by local designers so it’s not a market for fake items only. I rather call it a market where you get everything,Date of experience: March 2018,Chatuchak Weekend Market,1,"Bangkok, Thailand"
Kerala cuisine at adyar,"If you are craving for Kerala cuisine, this is the place to try in adyar. If you live in adyar/ thiruvanmiyur, it’s a good place. I order meen polichathu, prawn fry, parotta and all were really good. Their jithu parotta is really different and I would call it average as it more like a masala type. Mutton masala is also ok too as they have take the piece from curry and put masala. It ticks all the boxes but not outstanding so please visit with reasonable expectations, you will enjoy",Date of visit: March 2018,Kuttanad Restaurant,1,"Chennai (Madras), India"
Average Buffet,I tried the sunday buffet. Chat and lassi was really good but rest of food was average. I expected the specialty dishes like prawn tikka and raan to be good.,Date of visit: March 2018,Punjab Grill Bangkok,1,"Bangkok, Thailand"
Lovely Place,This property is at an elevation. You need to drive few minutes in to lush green private property filled with birds especially peacock. Feeding them is one of the attraction for kids. Family had great time. View from there is outstanding.,Date of stay: March 2018,The Gateway Hotel Pasumalai Madurai,1,"Madurai, India"
Speciality south indian restaurant,Mutton kola urundai and fish curry was outanding. Rest of the dishes are above average. They are open only for lunch.,Date of visit: March 2018,Konar Mess,1,"Madurai, India"
Best Burger in Thailand,I have been frequenting Daniel thaiger with family to have juicy burgers. It s not easy get good lamb burgers in bangkok. Daniel thaiger s server the best lamb and beef burgers. Parmesan truffle fries is a must try.,Date of visit: January 2018,Daniel Thaiger,1,"Bangkok, Thailand"
