reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
Date night to cheer us up.,"We've often passed this restaurant on our way to dine at a couple of their neighbours. Each time feeling intrigued and promising ourselves that we should give it a go one day. Well, that we did and we certainly didn't regret it. We were shown to our table down stairs into what we understood to have previously been their cocktail bar. So felt natural to order a couple before our meal. They arrived with a smile from our waitress, Emma. She was wearing a mask but we could see she was smiling underneath it!
We chose the Chorizo Scotch egg and the the Cannoli followed by Beef cheek Bolognese for me and the Roast Duck for my wife The food was absolutely delicious, especially enjoyed my scotch egg. Our sweet choices didn't disappoint either. The chocolate pot was to die for. My pannacotta was very good although I did struggle to taste the elder flower flavour in the pannacotta itself. We'll be back to try the rest of their menu for sure. Oh, great wine too! The California Merlot was a perfect match for our meals. Would try and book a table upstairs next time as seemed to have a different vibe which is fine.",Date of visit: October 2020,The Yard,4,"Chester, United Kingdom"
Amazing holiday enjoyed CV-19 or no CV-19!,"As a group of two couples, we were unsure of what to expect for obvious reasons. We were told that the hotel had only reopened three days prior to our arrival. Talk about a close shave! Imagine! We could easily have booked our holiday a little earlier in August. From the moment we arrived, we were made to feel so welcomed and reassured in terms of all the CV-19 precautions in place for our safety. OK, so it's not the same all inclusive experience you may know and love but it's pretty close! The hotel itself is spotless. Our sea view hotel rooms were amazing with a mini bar fridge regularly re stocked. The staff work tirelessly to make your stay the best it can be in the circumstances and I feel that I must mention some names. Manolis and his team including Popi, Erika and Yannis are fantastic in the restaurant.(Limited choice but still tasty and improved as the week went on). All the staff at the pool restaurants (amazing food!) and both bars, especially Sofia. So bubbly and did a great job making sure our glasses were perpetually full! The maids are all friendly and do a great job too. There was no Chinese Restaurant option available during our stay. I suspect there is simply not enough customers to warrant opening it and stretching the available staff. The Italian restaurant was up and running and was very tasty the two occasions we booked in advance. So, in summary, if you are happy to endure wearing the face mask for the duration of your flight (please make sure you wear a mask for everyone's benefit), I can definitely say that it is worth the effort to visit this hotel and spend some quality time with the lovely people of Rhodes, Greece. Check out my other reviews for some ideas of what to do and where to eat.",Date of stay: August 2020,Mitsis Grand Hotel Beach Hotel,4,"Rhodes, Greece"
Return visit.,"Having finally rediscovered this restaurant after our last visit many years ago, we were naturally very excited to experience what was, back then, a very tasty, fresh & home cooked menu. I'm pleased to report that in the main, it was as good as we remembered. The staff are all friendly and attentive. I had the freshest calamari starter followed by the Moussaka. It has to be said that the Moussaka was not quite as flavoursom as we remembered but very good nonetheless. It might just be our failing memory! We wish Hermes Restaurant all the very best for the future and we will be back again. Might even be sooner than 8 years.",Date of visit: September 2020,Hermes Restaurant,4,"Rhodes, Greece"
One day road trip to Lindos,This was the easiest experience I've ever had when hiring a car on the spur of the moment. There's no hidden costs. Everything covered by one charge. No worrying about excess costs in the event of an altercation. The clean and tidy Toyota Corolla Hybrid was delivered to our hotel bang on the agreed time of 9am by a very friendly chap. We signed the paper work and he explained that the fuel policy was full to full. I felt that the price was a little high for a one day rental but no real issue in view of the extra overhead costs they must have during these challengeing times. Not to mention the months of zero business they have also endured. Well done! We will be using your company next time we are in Rhodes.,Date of experience: September 2020,J&D Rent a Car,4,"Rhodes, Greece"
Perfect location for a beer with a view.,Good beer at reasonable prices. We accidentally ordered large beers when we thought we were asking for the 0.5l size. We had a good laugh about it and drank them anyway. We have not tried their food although looks good.,Date of visit: September 2020,Fainos Restaurant,4,"Rhodes, Greece"
Deliciousness with a warm welcome from the owner.,"Have you ever read some reviews and couldn't help but wonder if they are too good go be true? It's only human nature if you have. I know I have had my doubts when reading some Trip Advisor reviews. ""The proof is in the pudding"" so the old saying goes. Apart from the fact that we received a free ""pudding"", the proof was there on our plates, plentiful, delicious and very good value with the added warmth of Hermes' hospitality and attentive service. There are many places to choose from in Rhodes Old Town and most are probably as good as Hermes. Having said that, we were very pleased with our choice. I'd suspect that you will be too if you walk into this lovely family run establishment. You can guarantee that we'll be back when we return to Rhodes in the future. Thanks too for the unexpected golf buggy ride back towards our hotel. :)",Date of visit: September 2020,Hermes Greek Grill House,4,"Rhodes, Greece"
Beautiful day out fishing & snorkeling with a delicious BBQ if a little windy!,"Makarounas is one of those little gems that you occasionally find while on holiday. Primarily, wanted to try some fishing. This trip certainly delivers plus lots more. The captain is very amenable, friendly and helpful, as is the lovely lady who assisted him. The grilled fish was delicious with a large portion of Greek Salad followed by a refreshing slice of water melon. The caves we visited are interesting and full of marine life. Be careful when swimming near the rocks. It's very easy to graze a knee or your back like I did . We took our own snorkeling equipment but you can borrow theirs if you're comfortable to do so. All in all a good day out which was lots of fun. Thanks!",Date of experience: August 2020,Makarounas Fishing Trip Rhodes,4,"Rhodes, Greece"
Disappointing day fishing.,"Paid £72 for two of us to fish including hiring a boat for a full day. Then had to pay a further £6 for the hire of two life jackets (used to be free). You can bring your own if you have one. I get it that they probably have to deep clean the life jackets after each use. Nonetheless, still an unnecessary additional cost in respect of how much it costs to fish and hire a boat. Oh, they also charge £2.50 per car to park all day. All mounts up. The fishing was poor as well. Hardly any takes and no fish. Probably something to do with our skills as anglers but perhaps something else is afoot after the place was closed down during the lockdown. Everyone we spoke to had the same experience. Someone mentioned that all 40,000 stock fish may have been released all at once. Who knows! Can have a detrimental effect on the fishing apparently.
The final straw was the very poor attitude of the member of staff we encountered at the end of the day. We felt more or less hurded out of the site. Comments such as ""you can pack up your things off the jetty you know"" were uncalled for. There was a time when you could fish well into the early evening in the Summer. Not anymore! 5:30pm or 5:45pm if you're lucky. Just doesn't seem to be as good value anymore. The toilet issue wasn't ideal either. Although they have provided two portaloos in the car park. Might leave it until next year when the lake, stock and some of the rude staff might have improved. Such a shame as had some wonderful days fishing in the past at this beautiful part of the world.",Date of experience: August 2020,Llyn Brenig Visitor Centre,4,"Cerrigydrudion, United Kingdom"
Drinks with a few nibbles,A very enjoyable couple of hours. Felt happy and safe the whole time. Tasty nibbles and friendly service.,Date of visit: August 2020,The Cornerhouse,4,"Chester, United Kingdom"
Breakfast before heading home.,"This little cafe certainly lives up to its reputation. Lovely staff, lovely food at very reasonable prices! The only reason for 4 stars as opposed to 5 was the lack of fresh fruit juice (only because out of duck). We were, however, given the last of the carton of orange juice in a glass foc. The eggs were also a tad undercooked. I like runny yolks but not fussed on any uncooked egg white. Tough to get right every time when cooking that many eggs per day. I know that I probably could have asked for them done again and they no doubt would have. I'm possibly just too fussy but 5* as I'm sure you'll agree, demands perfection. This breakfast, I have to say, came pretty close! We'll be back next time we're in Cardiff. Diolch am frecwast blasus iawn!",Date of visit: September 2019,Sully's Cafe,4,"Cardiff, United Kingdom"
Last couple of the day so treated like royalty,"What can I say. We arrived at 5pm for an evening meal because we were booked in to watch a show at the St David's Hall. Although they were due to close at 6pm, we didn't feel rushed at all. Our table waiter was absolutely lovely and was very helpful. If you come here expecting the usual curry experience with chicken tikka masala or a chicken korma, you'll be disappointed. Truth is, the menu is a little different and looks a little sparse at first glance. Fact is, the dishes are so flavorful and delicate, you'll be blown away. We both had the mixed bhaji starter which was so wonderful. We then had the Thali which came with a selection of delicious currys, spicey potatoes, popadoms and jappati bread. We opted for the level of spice to be standard but you can ask for it to be slightly milder if you wish. My wife did find some elements to be too spicey for her taste. It's a shame that they are still waiting for their alcohol licence (come on Cardiff Council, get your act together!). This will be the perfect Indian cuisine experience when they are able to serve a nice glass of wine, Cobra beer or Kingfisher beer and open later into the evening. Good luck to all involved. We will be back next time we're in Cardiff.",Date of visit: September 2019,Bwyta Bwyd Bombai - 3B’s,4,"Cardiff, United Kingdom"
"Sunday night meal while in Cardiff for the Brydon, Mitchell and Mac show","I have mixed feelings about our experience at Giovanni's. We arrived with no reservation and were immediately greeted and seated on the first table on the left at the end of the bar. I noticed a brisk draught as soon as we sat. My wife was tucked behind the end of the bar so didn't feel the draught. We were immediately relocated to a table further into the restaurant as soon as I raised the point. Truth is, I was still cold. Thankfully, they closed the front door and hey presto, problem solved.
Onto our meals. My wife is very allergic to scallops and as always, enquired whether or not they cook their other dishes in the same pans as the scallops. The answer came back that they did indeed. This limited her choice of dish. She chose the Tomatoes and Mozzarella starter which was very good followed by a pasta dish with a tomato based sauce with melted mozzarella cheese. The dish was very weak in flavour and creativity. My wife described it as something you'd serve a child. Pasta hoops in tomato sauce or similar. I think they were aware of its poor quality and had no hesitation in omitting the cost from our final bill. I had the mussels in white wine, cream and garlic. Good quantity of mussels but their size and quality left me a little underwhelmed. Some crusty bread to mop up some of the delicious sauce would be a nice touch. I chose the Lasagna for my main course. Very tasty but lacking in sides such as broccoli, or some runner beans or similar. Just a thought. I've had better elsewhere but good non the less. I think this restaurant has some real potential and personality and may have enjoyed better times in the past judging by the photos of some very famous customers in the past. I've no doubt that with only a little more effort and attention to detail, this little gem (if a little scratched and dulled currently) could shine and sparkle once again. The staff are lovely. Thank you for a lovely evening.",Date of visit: September 2019,Giovanni`s Restaurant,4,"Cardiff, United Kingdom"
Last meal before heading home,"Great little spot for watching the world go by while sitting outside. Sadly, food took a while to come out and when it eventually arrived, our Spaghetti Bolognese had become pasta tubes with very little sauce to speak of. Very plain and overpriced.",Date of visit: September 2019,Bouwman,4,"Amsterdam, The Netherlands"
Breakfast that never really happened,"I'm sure that this establishment has the ability to deliver good food and good service judging by the other reviews on here. We were a party of 7 adults and young men that were clearly too much for the staff that they had on that morning. We ordered some cooked breakfasts, pancakes with bacon and cheese (photo attached). Some of us added a fried egg. All three of the full breakfasts arrived stone cold and other meals simply did not arrive. Oh, we also waited 45 minutes or more for any food to arrive (photo attached of an empty table!). This would have been a 1 star review. The fact that they agreed not to charge for the orange juices, the food that was cold and the food that didn't turn up until everyone else had either finished off given up, is the only reason for the 2nd star. This place clearly has staffing issues and a real lack of ability to deliver top notch service.",Date of visit: September 2019,Titus Parrilla,4,"Amsterdam, The Netherlands"
18th Birthday Party trip to Amsterdam,"We've eaten at a different Mexican in Amsterdam in the past which was also very good with a great atmosphere and lots of fun. We thought it was amazing food until we came to Alfonso's! The food was plentiful, fairly priced and sooooo delicious. Service was very good as well. The place looked full when we first looked in through the windows and we very nearly didn't ask if there was anyway to fit our party of 7 in. So glad we did! How was it possible you ask? Well because they have more seating upstairs that was not obvious at first. We all felt very comfortable on the 1st floor dining room and very much enjoyed the whole experience! Thoroughly recommended!",Date of visit: September 2019,Alfonso's Mexican & Grill Restaurant,4,"Amsterdam, The Netherlands"
A lovely hotel with roof terrace pool and bar!,"I don't give 5 stars willy nilly for every hotel I stay at but this one would have done if not for a couple of details. It does most definitely deserve 4! The room was lovely (we could see the sea from our balcony.... just!). Had everything you'd need, mini bar fridge that we used for our own bought drinks and snacks, safe, comfy bed, not too hard and not too soft, AC, good sized bathroom with shower and all the free toiletries you'd ever need. The only thing that was a little annoying was the reluctance of the water to drain while in the shower. It was over my ankle by the time if I'd finished which wasn't long at all. I suppose that we should have reported it but we didn't. Based on our experience of the staff, I am certain that it would have been resolved very quickly. All the other amenities of the hotel are wonderful. The roof terrace pool and bar is perfect. There's waiter service for cocktails and other drinks as well as snacks. Lovely infinity pool and free towels. You'll need to get up there sharpish in the morning if you prefer a shaded lounger. The right hand side as you come out of the lift has the best loungers with the best view in my opinion. There is lots to choose from for breakfast including an egg station where you can order freshly cooked eggs in all sorts of ways. All very tasty and cooked well. We regretfully did not sample the restaurant for dinner. We were half board and ate out each night. Please see my reviews of the restaurants we frequented in Sliema & Valleta. Location of the hotel itself is ok. There's a fair bit of construction going on in Sliema (none near the hotel so no building related noise to worry about). Still some nice places to eat and drink within close walking distance. So in summary, I would very much recommend this hotel. A really solid 4 stars and a half if it was possible to give a half star!",Date of stay: July 2019,AX The Victoria Hotel,4,"Island of Malta, Malta"
Meal out with my Mum,I had the Welsh Mussels starter with lamb hock and Mam had the chicken in white wine sauce. Really delicious food with a friendly efficient service. My only observation would be that the mussels starter could have slightly better quality mussels. They were a little small and gritty but very tasty non the less. Came here 30 years ago with my then girl friend who has since become my wife of 25 years. Happy memories. I think my wife and I need a return visit after all these years. Thanks for a lovely meal.,Date of visit: August 2019,The Bridge Inn,4,"Anglesey, United Kingdom"
