reviewTitle,review_details,reviewDate,reviewFor,reviewRating,reviewLocation
Perfect place to visit with kids,"Downstairs you saw videos shot by tourists and upstairs news clips. Videos were short enough to keep you interested. Modern kids love videos, so this is a great place to get some information of Iceland.",Date of experience: October 2018,Tales from Iceland,4,"Reykjavik, Iceland"
Very basic,"Rooms were very basic. Radiator was on full blast and window was lest open. Window wasn't tight, so you got draft and noise from street all night long.
Shower was really miserable with the stinking water and adhesive curtain. It made the floor wet and you didnt have anything to dry it with. We both got allergic symptoms form the room. So I dont recommend at all.",Date of stay: October 2018,Metropolitan Hotel,4,"Reykjavik, Iceland"
Good coffee,"Lovely spot in marina to get good coffee, that was desperately needed. :) Starbucks has large terrace were you can enjoy your coffee.",Date of visit: June 2018,Starbucks,4,"Rhodes, Greece"
Really relaxing thai massage,"First time our hotel booked us one hour massages and it really was relaxing heaven. They can do couples massages. Second time we just walked in and got foot massages. Ladies are lovely, served us some thai tea as well. Highly recommend.",Date of experience: June 2018,Natural Collection Rhodos,4,"Rhodes, Greece"
9 D show of Rhodes history,"The film tells you the basic history of Rhodes but must say that 9 D´s are too much. We did not appreciate the ropes whipping our legs. And the ""extra"" 6 minutes horse race movie was just stupid waste of money.",Date of experience: June 2018,Throne of Helios,4,"Rhodes, Greece"
Better for drinks than food,"Sorry to say but this restaurant had incompetent staff, we got wrong food, they forgot the rice, gave the plates to wrong people. Just stupid mistakes after the other. And the food was average.",Date of visit: June 2018,Buzz Grill & Cocktails,4,"Rhodes, Greece"
Easy vacation,"Cactus Hotel is a good choice for family vacation. The staff speaks finnish, swedish, exellent english. Service is very polite. What ever we needed, staff in reception helped us.
Rooms are good size, clean, good air condition, TV and fridge. We enjoyed the breakfast buffet and lunch in the terrace was an easy choice. In the evenings it was lovely to have a drink in the main bar, Tassos the bar tender was our favourite.
Hotel has a shop that provides you with everything you might have forgotten to pack and all the drinks, candy and snacks you need. Extra points for having finnish chokolade and candy.",Date of stay: June 2018,Cactus Hotel,4,"Rhodes, Greece"
Fun fishing trip,Boys wanted to go fishing and this was fun trip. Captain tought us how to do it and we all caught fish. And then Captain grilled it for lunch. Great trip,Date of experience: June 2018,Makarounas Fishing Trip Rhodes,4,"Rhodes, Greece"
Coffee,"We went there to get filter coffee. Coffee was good, chocolate cookies crumbled.
Service was very nice.",Date of visit: June 2018,Finn Cafe,4,"Rhodes, Greece"
Delicous Food,We have dined here twice during this trip and might go again. Greek salad and souvlakis just are so delicous.,Date of visit: June 2018,Nisos Restaurant,4,"Rhodes, Greece"
Lunch,"We went here for lunch, service started nicely. But we waited 50 minutes for our club sandwiches in almost empty restaurant!! And rice was so salty itse made you gag. Got some lame excuses, but no apologies nor anything else. Walter just embarassed.",Date of visit: June 2018,Red Restaurant,4,"Rhodes, Greece"
Nice family hotel,"Se just spent a week in Bellevue. Rooms are comfortable and housekeeping does a gold job. Most of the staff doesnt speak english. Pool area is small nyt comfortable. Breakfast buffet was okay. Hotel is very quiet, no noise from street.",Date of stay: July 2017,Hotel Bellevue,4,"Pesaro, Italy"
Basic Italian food,"Menu only in Italian, offered us picture menu.Pizza were good and big. Service friendly. Very popular Palace.",Date of visit: July 2017,Restaurant Pizzeria L'Artista,4,"Pesaro, Italy"
Delicious,Absolutely delicious pizza and piadini. Menu only in Italian. Friendly service. Good value for money.,Date of visit: July 2017,La Dolce Sosta,4,"Pesaro, Italy"
Great place to dine,Place is very modern and fresh. Good vine list. Food was fresh and delicous. Staff spoke english and was able to handle our extra wishes. Service was fast and very polite. We had very enjoyable evening there.,Date of visit: July 2017,L'Angolo di Mario,4,"Pesaro, Italy"
Delicious,"Nice, fresh looking restaurant. They had digital ordering system, but kind waitress gave us a hand using it. Pizza was mouthwatringly good and Ceasar Salad with chicken was the best I've ever hand. The chicken was so tender and delicous. Highly recommend for family outing.",Date of visit: April 2017,Bella Italia,4,"London, United Kingdom"
Great place to spend sunny day,Hyde Park is great place to visit with kids. We rented bikes for part of the time. Princes Diana's memorial water fall was beautiful and tranquil place,Date of experience: April 2017,Hyde Park,4,"London, United Kingdom"
Easy acces everywhere,London Undergound is very easy to use and go around the city. Staff was helpfull when we seemed little lost and gave help about tickets. Oystercard was super easy to use.,Date of experience: April 2017,London Underground,4,"London, United Kingdom"
Beautiful Gardens,Beautiful and peaceful heaven in busy city. There are lovely cafes to stop and rest. We saw lots of swans,Date of experience: April 2017,Kensington Gardens,4,"London, United Kingdom"
Great Hotel,"This is new and well renowated hotel. The room was fresh and bathroom a pleasure. In the room was capsulo coffee maker, hot water boiler, fridge with complimentary coffees and tea. We arrived very early on friday morning and left our bags there, got a ticket to for them. Staff was very helpful and polite. We loved our stay there.
Hotel is short distance from Paddington station. And there are few shops close by. Hotel is also very close to Kensington Park. Just walk down the street.",Date of stay: April 2017,The Westbourne Hyde Park,4,"London, United Kingdom"
Delicious,While shopping on Oxfodstreet we came to Kula. The owner was very welcoming. The pastry was delicious.,Date of visit: April 2017,Kula Cafe,4,"London, United Kingdom"
Nice hotel,"Our room was clean and fresh. Room was hot on warm summer day, When opened window the noice from Bar next door was loud. If you have windows to back yard then no problem.
Downstairs restaurant Kamu is very nice. Staff very friendly.
Breakfast was typical finnish hotel breakfast",Date of stay: July 2015,Hotel Hamina,4,"Hamina, Finland"
Nice restaurant,"Very nice to find modern, classy restaurant in a small town. Food was delicous and sevice friendly. Recommend for lunch and dinner",Date of visit: July 2015,Fortress Restaurant Kamu!,4,"Hamina, Finland"
Lovely place for picnic,Short boat ride from Kauppatori. Lovely place to picnic and to se some history. You can watch cruise ships go close by. Very popular with locals,Date of experience: July 2014,Sea Fortress Suomenlinna,4,"Helsinki, Finland"
Great place with kids,"Staff very friendly, rooms nice and clean, great pools with slides. Even the pickiest kid found something to eat from buffet. Very easy and relaxing holiday. Nice shops downstairs. And Mr Ozzy made sure everyone had fun in the evenings",Date of stay: June 2014,Cosmopolitan Resort Hotel,4,"Armutalan, Turkey"
